probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg25477576,chr5,168269161.0,168269161,chr5,2.372889995574951,0.8499799966812134,1.6114349961280823
cg14916917,chr5,82278474.0,82278474,chr5,2.728869915008545,0.4940199851989746,1.6114449501037598
cg01556715,chr5,82278472.0,82278472,chr5,2.728869915008545,0.4940199851989746,1.6114449501037598
cg23063986,chr4,127965152.0,127965152,chr4,0.09184999763965607,3.131190061569214,1.611520029604435
cg24915511,chr1,181088321.0,181088321,chr1,0.9444000124931335,2.2788898944854736,1.6116449534893036
cg26816688,chr7,156640974.0,156640974,chr7,1.6970700025558472,1.5262999534606934,1.6116849780082703
cg19981751,chr4,176319615.0,176319615,chr4,1.6970700025558472,1.5262999534606934,1.6116849780082703
cg17328964,chr8,144462067.0,144462067,chr8,0.8485999703407288,2.3748199939727783,1.6117099821567535
cg22533717,chr2,10122733.0,10122733,chr2,0.09261000156402588,3.131190061569214,1.6119000315666199
cg01439488,chr20,10035260.0,10035260,chr20,2.109260082244873,1.1146899461746216,1.6119750142097473
cg10736404,chr2,61888784.0,61888784,chr2,2.109260082244873,1.1146899461746216,1.6119750142097473
cg18621091,chr18,77900099.0,77900099,chr18,1.11844003200531,2.105520009994507,1.6119800209999084
cg07752134,chr16,4184211.0,4184211,chr16,1.324429988861084,1.89969003200531,1.612060010433197
cg05766761,chr1,20508014.0,20508014,chr1,2.997920036315918,0.22627000510692596,1.612095020711422
cg02257300,chr19,45370121.0,45370121,chr19,2.3989601135253906,0.8252900242805481,1.6121250689029694
cg09133192,chr4,88284184.0,88284184,chr4,2.8696401119232178,0.35486000776290894,1.6122500598430634
cg17559711,chr14,22982514.0,22982514,chr14,0.9456999897956848,2.2788898944854736,1.6122949421405792
cg06456031,chr7,135148097.0,135148097,chr7,0.2746500074863434,2.9500200748443604,1.6123350411653519
cg04459413,chr13,31162589.0,31162589,chr13,3.1451098918914795,0.07991000264883041,1.612509947270155
cg07792345,chr2,222026273.0,222026273,chr2,3.1451098918914795,0.07991000264883041,1.612509947270155
cg18720285,chr11,15074794.0,15074794,chr11,3.1451098918914795,0.07991000264883041,1.612509947270155
cg26147372,chr3,49093470.0,49093470,chr3,0.5244899988174438,2.7006800174713135,1.6125850081443787
cg09441395,chr12,48106288.0,48106288,chr12,3.156359910964966,0.06920000165700912,1.6127799563109875
cg03693861,chr2,33476217.0,33476217,chr2,2.70307993888855,0.5226100087165833,1.6128449738025665
cg11536248,chr2,9143111.0,9143111,chr2,2.70307993888855,0.5226100087165833,1.6128449738025665
cg21660687,chr12,57459612.0,57459612,chr12,1.9610999822616577,1.2646100521087646,1.6128550171852112
cg20387712,chr1,16352088.0,16352088,chr1,1.1567399501800537,2.0689899921417236,1.6128649711608887
cg25529393,chr6,27890601.0,27890601,chr6,1.1567399501800537,2.0689899921417236,1.6128649711608887
cg07880135,chr5,43557499.0,43557499,chr5,0.5252900123596191,2.7006800174713135,1.6129850149154663
cg13474877,chr9,5450723.0,5450723,chr9,0.5252900123596191,2.7006800174713135,1.6129850149154663
cg13938663,chr1,10398383.0,10398383,chr1,2.0162599086761475,1.2097699642181396,1.6130149364471436
cg11394653,chr6,31795592.0,31795592,chr6,0.7480400204658508,2.4780399799346924,1.6130400002002716
cg03516452,chr10,44311109.0,44311109,chr10,2.3747398853302,0.8513799905776978,1.613059937953949
cg07713361,chr22,36253097.0,36253097,chr22,0.10249999910593033,3.124150037765503,1.6133250184357166
cg21877613,chr6,42978668.0,42978668,chr6,3.0553998947143555,0.17125999927520752,1.6133299469947815
cg25352216,chr3,38455334.0,38455334,chr3,1.5524200201034546,1.6742500066757202,1.6133350133895874
cg22261612,chr11,117316420.0,117316420,chr11,1.4572099447250366,1.7695599794387817,1.6133849620819092
cg14583781,chr8,85107627.0,85107627,chr8,1.4572099447250366,1.7695599794387817,1.6133849620819092
cg10190444,chr17,60135747.0,60135747,chr17,2.0162599086761475,1.2106300592422485,1.613444983959198
cg00509431,chr6,143678327.0,143678327,chr6,2.0162599086761475,1.2106300592422485,1.613444983959198
cg00566431,chr11,57568132.0,57568132,chr11,2.0162599086761475,1.2106300592422485,1.613444983959198
cg01349856,chr15,73928175.0,73928175,chr15,2.0162599086761475,1.2106300592422485,1.613444983959198
cg21858255,chr12,104215830.0,104215830,chr12,2.5019800662994385,0.7249699831008911,1.6134750247001648
cg12831086,chr20,45471034.0,45471034,chr20,2.5019800662994385,0.7249699831008911,1.6134750247001648
cg12700319,chr1,8212138.0,8212138,chr1,1.7964400053024292,1.4305299520492554,1.6134849786758423
cg07499241,chr22,26657969.0,26657969,chr22,2.707629919052124,0.5194500088691711,1.6135399639606476
cg01217080,chr12,54379751.0,54379751,chr12,2.590909957885742,0.6361899971961975,1.6135499775409698
cg17141115,chr2,188291303.0,188291303,chr2,2.590909957885742,0.6361899971961975,1.6135499775409698
cg17511416,chr9,15553287.0,15553287,chr9,1.598449945449829,1.628999948501587,1.613724946975708
cg04196345,chr17,44007584.0,44007584,chr17,0.9798700213432312,2.2477800846099854,1.6138250529766083
cg05253159,chr7,102285268.0,102285268,chr7,3.0914499759674072,0.13675999641418457,1.614104986190796
cg19680485,chr15,30903655.0,30903655,chr15,1.0864700078964233,2.141819953918457,1.6141449809074402
cg10729373,chr8,11902353.0,11902353,chr8,1.0864700078964233,2.141819953918457,1.6141449809074402
cg25557432,chr20,13995470.0,13995470,chr20,0.4417800009250641,2.7867000102996826,1.6142400056123734
cg14214745,chr3,9933848.0,9933848,chr3,0.4417800009250641,2.7867000102996826,1.6142400056123734
cg19720347,chr12,6914956.0,6914956,chr12,0.4417800009250641,2.7867000102996826,1.6142400056123734
cg07560662,chr1,116570609.0,116570609,chr1,0.9558699727058411,2.2726199626922607,1.614244967699051
cg03522245,chr20,25585833.0,25585833,chr20,0.9558699727058411,2.2726199626922607,1.614244967699051
cg00052932,chr2,189675051.0,189675051,chr2,2.695080041885376,0.5334699749946594,1.6142750084400177
cg02724608,chr17,981132.0,981132,chr17,1.0415699481964111,2.1870501041412354,1.6143100261688232
cg05211640,chr22,31489752.0,31489752,chr22,1.0415699481964111,2.1870501041412354,1.6143100261688232
cg02030652,chr11,1391166.0,1391166,chr11,1.0415699481964111,2.1870501041412354,1.6143100261688232
cg13334990,chr12,6914598.0,6914598,chr12,3.10506010055542,0.12355999648571014,1.614310048520565
cg06572849,chr11,45332764.0,45332764,chr11,3.2170701026916504,0.011900000274181366,1.6144850514829159
cg26629188,chr21,46458367.0,46458367,chr21,1.5128599405288696,1.7163100242614746,1.6145849823951721
cg24758426,chr20,63554076.0,63554076,chr20,2.332479953765869,0.8967000246047974,1.6145899891853333
cg20036915,chr6,109691670.0,109691670,chr6,0.7558000087738037,2.4734199047088623,1.614609956741333
cg08956138,chr11,118304668.0,118304668,chr11,3.14411997795105,0.08511000126600266,1.6146149896085262
cg17100696,chr17,73092722.0,73092722,chr17,2.0196099281311035,1.2097699642181396,1.6146899461746216
cg17306261,chr14,64549826.0,64549826,chr14,1.3858599662780762,1.843649983406067,1.6147549748420715
cg08811082,chr4,24473237.0,24473237,chr4,1.483240008354187,1.7464799880981445,1.6148599982261658
cg09866690,chr7,100483705.0,100483705,chr7,0.21398000419139862,3.0157899856567383,1.6148849949240685
cg00216523,chr8,8893966.0,8893966,chr8,1.6022299528121948,1.6275899410247803,1.6149099469184875
cg07785076,chr3,47283058.0,47283058,chr3,1.6022299528121948,1.6275899410247803,1.6149099469184875
cg07642638,chr20,5911139.0,5911139,chr20,0.54653000831604,2.683540105819702,1.615035057067871
cg07842594,chr10,42782765.0,42782765,chr10,0.6924600005149841,2.537630081176758,1.615045040845871
cg03894975,chr1,29260057.0,29260057,chr1,2.7078499794006348,0.5224000215530396,1.6151250004768372
cg24463605,chr1,6242912.0,6242912,chr1,1.5261199474334717,1.7043299674987793,1.6152249574661255
cg23620622,chr2,201643563.0,201643563,chr2,1.0310200452804565,2.199470043182373,1.6152450442314148
cg02072231,chr2,201643586.0,201643586,chr2,1.0310200452804565,2.199470043182373,1.6152450442314148
cg13081720,chr5,151020328.0,151020328,chr5,2.288680076599121,0.9419199824333191,1.61530002951622
cg16594296,chr17,45060840.0,45060840,chr17,2.288680076599121,0.9419199824333191,1.61530002951622
cg22160883,chr5,139273532.0,139273532,chr5,2.288680076599121,0.9419199824333191,1.61530002951622
cg14987799,chr14,20873906.0,20873906,chr14,2.995690107345581,0.2352299988269806,1.6154600530862808
cg19569208,chr2,105038429.0,105038429,chr2,2.159640073776245,1.0713200569152832,1.6154800653457642
cg19367436,chr6,75244218.0,75244218,chr6,3.126189947128296,0.10520999878644943,1.6156999729573727
cg09907395,chr17,80261294.0,80261294,chr17,3.1451098918914795,0.08640000224113464,1.615754947066307
cg23708337,chr7,1170105.0,1170105,chr7,2.9963300228118896,0.2352299988269806,1.6157800108194351
cg23473045,chr17,81512801.0,81512801,chr17,2.7272300720214844,0.5044199824333191,1.6158250272274017
cg16474184,chr12,47717723.0,47717723,chr12,2.228410005569458,1.0034500360488892,1.6159300208091736
cg01856985,chr12,6689237.0,6689237,chr12,0.8767899870872498,2.355380058288574,1.616085022687912
cg24500422,chr6,31740500.0,31740500,chr6,2.9963300228118896,0.23586000502109528,1.6160950139164925
cg07732115,chr16,80540655.0,80540655,chr16,2.9963300228118896,0.23586000502109528,1.6160950139164925
cg24675150,chr12,118774354.0,118774354,chr12,3.02632999420166,0.20607000589370728,1.6162000000476837
cg19219231,chr2,60880950.0,60880950,chr2,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg24943329,chr1,26993344.0,26993344,chr1,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg16469426,chr7,19709167.0,19709167,chr7,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg23083894,chr14,67427446.0,67427446,chr14,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg21931717,chr5,1594599.0,1594599,chr5,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg08910558,chr15,75178852.0,75178852,chr15,0.9418699741363525,2.2905499935150146,1.6162099838256836
cg04415168,chr6,33315078.0,33315078,chr6,0.36127999424934387,2.8711800575256348,1.6162300258874893
cg09543727,chr4,119629062.0,119629062,chr4,0.36127999424934387,2.8711800575256348,1.6162300258874893
cg16398628,chr10,89251931.0,89251931,chr10,2.9963300228118896,0.23625999689102173,1.6162950098514557
cg02298059,chr1,218285304.0,218285304,chr1,2.9963300228118896,0.23625999689102173,1.6162950098514557
cg22527280,chr11,64809954.0,64809954,chr11,2.9963300228118896,0.23625999689102173,1.6162950098514557
cg05011482,chr14,77320699.0,77320699,chr14,3.10506010055542,0.12770000100135803,1.616380050778389
cg19095784,chr6,37102698.0,37102698,chr6,1.370460033416748,1.8623900413513184,1.6164250373840332
cg11642501,chr3,49166365.0,49166365,chr3,3.181770086288452,0.051169998943805695,1.616470042616129
cg13969739,chr9,6414193.0,6414193,chr9,0.7258099913597107,2.507349967956543,1.6165799796581268
cg22417789,chr13,80341329.0,80341329,chr13,1.2911900281906128,1.9421099424362183,1.6166499853134155
cg02891574,chr19,58475631.0,58475631,chr19,2.7744300365448,0.4590100049972534,1.6167200207710266
cg02617655,chr19,17680387.0,17680387,chr19,1.091729998588562,2.1420700550079346,1.6169000267982483
ch.1.30340112R,chr1,30094677.0,30094677,chr1,0.022180000320076942,3.211869955062866,1.6170249776914716
cg16490096,chr1,39901988.0,39901988,chr1,0.22458000481128693,3.009510040283203,1.617045022547245
cg24199987,chr10,50622457.0,50622457,chr10,2.8538999557495117,0.38051000237464905,1.6172049790620804
cg00077606,chr5,37248791.0,37248791,chr5,2.8538999557495117,0.38051000237464905,1.6172049790620804
cg10475341,chr20,2664311.0,2664311,chr20,2.8538999557495117,0.38051000237464905,1.6172049790620804
cg04361852,chr11,73982960.0,73982960,chr11,0.2522299885749817,2.9825499057769775,1.6173899471759796
cg02867650,chr6,11093832.0,11093832,chr6,0.2522299885749817,2.9825499057769775,1.6173899471759796
cg24755514,chr7,142783336.0,142783336,chr7,0.2522299885749817,2.9825499057769775,1.6173899471759796
cg13045555,chr8,104330136.0,104330136,chr8,0.8750200271606445,2.359920024871826,1.6174700260162354
cg02084834,chr2,201118984.0,201118984,chr2,0.9444000124931335,2.2905499935150146,1.617475003004074
cg26904212,chr17,7614378.0,7614378,chr17,2.3904500007629395,0.8446000218391418,1.6175250113010406
cg14801726,chr17,76072122.0,76072122,chr17,2.8445799350738525,0.390720009803772,1.6176499724388123
cg07475771,chr8,134832308.0,134832308,chr8,0.2853499948978424,2.9500200748443604,1.6176850348711014
cg01429979,chr8,134832316.0,134832316,chr8,0.2853499948978424,2.9500200748443604,1.6176850348711014
cg26099876,chr8,140634509.0,140634509,chr8,0.7591800093650818,2.476219892501831,1.6176999509334564
cg09594067,chr16,70251902.0,70251902,chr16,0.4417800009250641,2.7936999797821045,1.6177399903535843
cg08354388,chr11,121655554.0,121655554,chr11,1.629729986190796,1.6058499813079834,1.6177899837493896
cg08695855,chr7,94394430.0,94394430,chr7,0.5930299758911133,2.64274001121521,1.6178849935531616
cg16872226,chr7,94394436.0,94394436,chr7,0.5930299758911133,2.64274001121521,1.6178849935531616
cg15927720,chr5,169301144.0,169301144,chr5,0.5930299758911133,2.64274001121521,1.6178849935531616
cg09016760,chr19,3186302.0,3186302,chr19,1.2689299583435059,1.9670100212097168,1.6179699897766113
cg07065111,chr2,5691080.0,5691080,chr2,0.9456999897956848,2.2905499935150146,1.6181249916553497
cg15574263,chr11,911692.0,911692,chr11,0.9456999897956848,2.2905499935150146,1.6181249916553497
cg19410845,chr2,84459666.0,84459666,chr2,1.9831000566482544,1.253159999847412,1.6181300282478333
cg14371312,chr9,113111720.0,113111720,chr9,2.861959934234619,0.37443000078201294,1.618194967508316
cg06105296,chr19,49501036.0,49501036,chr19,1.6702100038528442,1.5663599967956543,1.6182850003242493
cg16219416,chr4,145180406.0,145180406,chr4,1.6702100038528442,1.5663599967956543,1.6182850003242493
cg15018760,chr22,50525944.0,50525944,chr22,2.2952699661254883,0.9413099884986877,1.618289977312088
cg24540521,chr1,151909810.0,151909810,chr1,3.1994800567626953,0.0372299998998642,1.6183550283312798
cg07372974,chr10,101031196.0,101031196,chr10,2.228410005569458,1.0083199739456177,1.6183649897575378
cg11462865,chr17,41527871.0,41527871,chr17,0.3639200031757355,2.8730499744415283,1.618484988808632
cg11246695,chr1,145859044.0,145859044,chr1,3.10506010055542,0.1319500058889389,1.6185050532221794
cg22046661,chr11,69123217.0,69123217,chr11,1.1965899467468262,2.0404601097106934,1.6185250282287598
cg09469663,chr15,74615849.0,74615849,chr15,0.4564499855041504,2.780639886856079,1.6185449361801147
cg27223758,chr11,64723633.0,64723633,chr11,0.7349399924278259,2.502150058746338,1.618545025587082
cg00645456,chr5,78294486.0,78294486,chr5,1.8924800157546997,1.3446500301361084,1.618565022945404
cg16586566,chr1,181142612.0,181142612,chr1,0.18187999725341797,3.0553200244903564,1.6186000108718872
cg13078161,chr19,45468372.0,45468372,chr19,1.813770055770874,1.4234700202941895,1.6186200380325317
cg04844971,chr15,50687288.0,50687288,chr15,2.2066400051116943,1.0306999683380127,1.6186699867248535
cg16516959,chr6,32797331.0,32797331,chr6,2.2066400051116943,1.0306999683380127,1.6186699867248535
cg09006749,chr13,43879071.0,43879071,chr13,2.2066400051116943,1.0306999683380127,1.6186699867248535
cg19094555,chr15,56244519.0,56244519,chr15,0.9006199836730957,2.3370800018310547,1.6188499927520752
cg03532709,chr12,31729016.0,31729016,chr12,3.1885199546813965,0.04932999983429909,1.6189249772578478
cg09093811,chr6,33391352.0,33391352,chr6,0.6104400157928467,2.6274399757385254,1.618939995765686
cg26418880,chr12,55730187.0,55730187,chr12,2.8511099815368652,0.38679999113082886,1.618954986333847
cg03464685,chr11,125569548.0,125569548,chr11,0.38701000809669495,2.8509299755096436,1.6189699918031693
cg23936463,chr22,48489072.0,48489072,chr22,0.38701000809669495,2.8509299755096436,1.6189699918031693
cg16579844,chr14,20684737.0,20684737,chr14,2.8538999557495117,0.38405001163482666,1.6189749836921692
cg07972983,chr1,205122283.0,205122283,chr1,2.181950092315674,1.0560100078582764,1.618980050086975
cg12989020,chr6,156777522.0,156777522,chr6,0.22408999502658844,3.0139598846435547,1.6190249398350716
cg11481582,chr10,72321046.0,72321046,chr10,1.4338099956512451,1.804260015487671,1.619035005569458
cg09319061,chr12,108734421.0,108734421,chr12,3.2048099040985107,0.033580001443624496,1.6191949527710676
cg14910534,chr22,37805488.0,37805488,chr22,1.1392500400543213,2.099260091781616,1.6192550659179688
cg22838674,chr8,37762299.0,37762299,chr8,1.1392500400543213,2.099260091781616,1.6192550659179688
cg13190572,chr11,10809424.0,10809424,chr11,1.4935499429702759,1.7449699640274048,1.6192599534988403
cg05044134,chr2,98086969.0,98086969,chr2,2.961319923400879,0.27720001339912415,1.6192599684000015
cg09238332,chr16,89004494.0,89004494,chr16,0.7452499866485596,2.4933300018310547,1.6192899942398071
cg01511104,chr20,5126974.0,5126974,chr20,0.3674600124359131,2.8711800575256348,1.619320034980774
cg24711367,chr17,43677970.0,43677970,chr17,1.6970700025558472,1.541949987411499,1.619509994983673
cg01741121,chr14,24232784.0,24232784,chr14,3.214629888534546,0.024450000375509262,1.6195399444550276
cg21986718,chr6,127516402.0,127516402,chr6,3.1451098918914795,0.09420999884605408,1.6196599453687668
cg16339434,chr11,2265557.0,2265557,chr11,1.8868999481201172,1.3525999784469604,1.6197499632835388
cg03955321,chr15,41402353.0,41402353,chr15,0.6238300204277039,2.615880012512207,1.6198550164699554
cg06898923,chr10,27503975.0,27503975,chr10,0.6238300204277039,2.615880012512207,1.6198550164699554
cg13438543,chr5,77775700.0,77775700,chr5,0.6238300204277039,2.615880012512207,1.6198550164699554
cg17733746,chr12,12266817.0,12266817,chr12,0.6238300204277039,2.615880012512207,1.6198550164699554
cg13240017,chr1,230641997.0,230641997,chr1,2.845599889755249,0.3941900134086609,1.619894951581955
